row_index,column_name,value,verdict,reason,action
2992,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
3010,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
3052,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
3342,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
3447,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
3693,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
3719,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
3845,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4000,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4027,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4038,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4669,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4670,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4677,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4720,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4857,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4902,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
4930,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
5062,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
5371,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
5387,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
5420,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
5438,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
5632,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
6148,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
6210,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
6418,product_name_lenght,9.0,Likely Real,"product_name_lenght=9.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
6487,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
6540,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
6593,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
7373,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
7413,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
7624,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
7677,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
7705,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
7713,product_name_lenght,9.0,Likely Real,"product_name_lenght=9.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
7896,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
7901,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8092,product_name_lenght,11.0,Likely Real,"product_name_lenght=11.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8100,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8166,product_name_lenght,14.0,Likely Real,"product_name_lenght=14.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8226,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8405,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8476,product_name_lenght,7.0,Likely Real,"product_name_lenght=7.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8551,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8582,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
8712,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9029,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9128,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9343,product_name_lenght,8.0,Likely Real,"product_name_lenght=8.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9367,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9493,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9511,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9605,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9667,product_name_lenght,10.0,Likely Real,"product_name_lenght=10.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9803,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
9846,product_name_lenght,10.0,Likely Real,"product_name_lenght=10.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
10101,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
10131,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
10418,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
10498,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
10504,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
10685,product_name_lenght,9.0,Likely Real,"product_name_lenght=9.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
10926,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
10930,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11436,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11441,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11602,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11622,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11680,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11828,product_name_lenght,11.0,Likely Real,"product_name_lenght=11.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11853,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11890,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
11977,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12081,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12497,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12528,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12548,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12553,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12573,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12723,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12800,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
12826,product_name_lenght,5.0,Likely Real,"product_name_lenght=5.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
13124,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
13331,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
13365,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
13556,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
13660,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
13745,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
13881,product_name_lenght,14.0,Likely Real,"product_name_lenght=14.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
13998,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14064,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14187,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14256,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14399,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14438,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14454,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14656,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14789,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14874,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
14955,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
15078,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
15970,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
15971,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16092,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16107,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16149,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16264,product_name_lenght,11.0,Likely Real,"product_name_lenght=11.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16363,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16408,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16432,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16469,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16475,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16548,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16704,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16757,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
16758,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
17540,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
17544,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
17910,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18080,product_name_lenght,14.0,Likely Real,"product_name_lenght=14.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18097,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18100,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18131,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18170,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18182,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18231,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18568,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18729,product_name_lenght,14.0,Likely Real,"product_name_lenght=14.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18748,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18749,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
18803,product_name_lenght,10.0,Likely Real,"product_name_lenght=10.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19200,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19279,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19289,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19393,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19451,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19541,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19545,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19615,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19684,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19720,product_name_lenght,14.0,Likely Real,"product_name_lenght=14.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19829,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
19952,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20010,product_name_lenght,12.0,Likely Real,"product_name_lenght=12.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20045,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20106,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20261,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20316,product_name_lenght,14.0,Likely Real,"product_name_lenght=14.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20522,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20569,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20741,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20775,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20804,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20909,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20956,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
20999,product_name_lenght,11.0,Likely Real,"product_name_lenght=11.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21003,product_name_lenght,9.0,Likely Real,"product_name_lenght=9.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21100,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21150,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21152,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21234,product_name_lenght,5.0,Likely Real,"product_name_lenght=5.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21345,product_name_lenght,11.0,Likely Real,"product_name_lenght=11.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21420,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21638,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21747,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21788,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21915,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21927,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
21975,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22038,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22261,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22335,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22368,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22433,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22630,product_name_lenght,6.0,Likely Real,"product_name_lenght=6.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22724,product_name_lenght,8.0,Likely Real,"product_name_lenght=8.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22750,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22915,product_name_lenght,13.0,Likely Real,"product_name_lenght=13.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
22981,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23101,product_name_lenght,9.0,Likely Real,"product_name_lenght=9.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23198,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23229,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23268,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23417,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23501,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23508,product_name_lenght,14.0,Likely Real,"product_name_lenght=14.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23534,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23560,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23630,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23714,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23872,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23935,product_name_lenght,19.0,Likely Real,"product_name_lenght=19.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
23945,product_name_lenght,16.0,Likely Real,"product_name_lenght=16.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
24131,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
24352,product_name_lenght,15.0,Likely Real,"product_name_lenght=15.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
24584,product_name_lenght,17.0,Likely Real,"product_name_lenght=17.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
24701,product_name_lenght,18.0,Likely Real,"product_name_lenght=18.0000 (IQR outlier, bounds=[19.50, 79.50])",flagged
